initial_search_query,query,position,link,displayLink,site_probability
online therapy,physical therapy,7,https://www.pivotphysicaltherapy.com/,www.pivotphysicaltherapy.com,0.015950198383311076
online therapy,physical therapy,8,https://soundcloud.com/physical-therapy,soundcloud.com,0.011962648787483307
online therapy,physical therapy,9,https://academic.oup.com/ptj,academic.oup.com,0.007975099191655538
online therapy,physical therapy,10,https://www.atipt.com/,www.atipt.com,0.003987549595827769
online therapy,online physical therapy,1,https://www.atipt.com/online-physical-therapy,www.atipt.com,0.001021803276724922
online therapy,online physical therapy,2,https://www.theranow.com/,www.theranow.com,0.0005838875866999554
online therapy,online physical therapy,3,http://www.virtualphysicaltherapists.com/,www.virtualphysicaltherapists.com,0.00043791569002496657
online therapy,online physical therapy,4,https://www.retptgroup.com/telehealth/,www.retptgroup.com,0.00023355503467998218
online therapy,online physical therapy,5,https://www.onetonline.org/link/summary/29-1123.00,www.onetonline.org,0.00020436065534498442
online therapy,online physical therapy,6,https://teach.com/online-ed/healthcare-degrees/online-dpt-programs/,teach.com,0.00014597189667498885
online therapy,online physical therapy,7,https://spearcenter.com/telehealth-physical-therapy-questions/,spearcenter.com,0.00011677751733999109
online therapy,online physical therapy,8,https://www.elumatherapy.com/online-physical-therapy/,www.elumatherapy.com,8.75831380049933e-05
online therapy,online physical therapy,9,https://academic.oup.com/ptj,academic.oup.com,5.8388758669995544e-05
online therapy,online physical therapy,10,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-physical-therapy/,www.usa.edu,2.9194379334997772e-05
online therapy,online therapist,1,https://www.betterhelp.com/start/,www.betterhelp.com,0.002812390984745401
online therapy,online therapist,2,https://www.verywellmind.com/best-online-therapy-4691206,www.verywellmind.com,0.001607080562711658
online therapy,online therapist,3,https://www.talkspace.com/online-therapy/,www.talkspace.com,0.0012053104220337433
online therapy,online therapist,4,https://www.healthline.com/health/our-top-10-online-therapy-picks,www.healthline.com,0.0006428322250846631
online therapy,online therapist,5,https://www.talkspace.com/,www.talkspace.com,0.0005624781969490802
online therapy,online therapist,6,https://www.psychologytoday.com/us/therapists/online-counseling,www.psychologytoday.com,0.0004017701406779145
online therapy,online therapist,7,https://www.apa.org/topics/online-therapy,www.apa.org,0.00032141611254233156
online therapy,online therapist,8,https://www.7cups.com/,www.7cups.com,0.00024106208440674866
online therapy,online therapist,9,https://myonlinetherapy.com/,myonlinetherapy.com,0.00016070805627116578
online therapy,online therapist,10,https://www.nytimes.com/wirecutter/reviews/online-therapy-services/,www.nytimes.com,8.035402813558289e-05
online therapy,therapist,1,https://www.talkspace.com/blog/therapist-psychotherapist-complete-definition/,www.talkspace.com,0.14019407088257632
online therapy,therapist,2,https://www.betterhelp.com/advice/psychologists/what-is-the-difference-between-a-therapist-and-a-psychologist/,www.betterhelp.com,0.08011089764718649
online therapy,therapist,3,https://www.goodtherapy.org/find-therapist.html,www.goodtherapy.org,0.06008317323538985
online therapy,therapist,4,https://www.psychologytoday.com/us/therapists,www.psychologytoday.com,0.03204435905887459
online therapy,therapist,5,https://www.theatlantic.com/projects/dear-therapist/,www.theatlantic.com,0.02803881417651527
online therapy,therapist,6,https://www.webmd.com/mental-health/features/how-to-find-therapist,www.webmd.com,0.02002772441179662
online therapy,therapist,7,https://www.therapistaid.com/,www.therapistaid.com,0.016022179529437294
online therapy,therapist,8,https://www.onetonline.org/link/summary/29-1129.01?redir=29-1125.01,www.onetonline.org,0.012016634647077971
online therapy,therapist,9,https://www.healthline.com/health/how-to-find-a-therapist,www.healthline.com,0.008011089764718647
online therapy,therapist,10,https://www.bls.gov/ooh/healthcare/physical-therapists.htm,www.bls.gov,0.004005544882359323
online therapy,occupational therapy,1,https://en.wikipedia.org/wiki/Occupational_therapy,en.wikipedia.org,0.02758230163672732
online therapy,occupational therapy,2,https://www.aota.org/About-Occupational-Therapy.aspx,www.aota.org,0.015761315220987043
online therapy,occupational therapy,3,https://www.bls.gov/ooh/healthcare/occupational-therapists.htm,www.bls.gov,0.01182098641574028
online therapy,occupational therapy,4,https://www.aota.org/Conference-Events/OTMonth/what-is-OT.aspx,www.aota.org,0.006304526088394816
online therapy,occupational therapy,5,https://www.webmd.com/pain-management/occupational-rehab,www.webmd.com,0.005516460327345465
online therapy,occupational therapy,6,https://kidshealth.org/en/parents/occupational-therapy.html,kidshealth.org,0.003940328805246761
online therapy,occupational therapy,7,https://www.understood.org/en/learning-thinking-differences/treatments-approaches/therapies/occupational-therapy-what-you-need-to-know,www.understood.org,0.003152263044197408
online therapy,occupational therapy,8,https://www.usnews.com/best-graduate-schools/top-health-schools/occupational-therapy-rankings,www.usnews.com,0.002364197283148056
online therapy,occupational therapy,9,https://www.nbcot.org/,www.nbcot.org,0.001576131522098704
online therapy,occupational therapy,10,https://www.ithaca.edu/academics/school-health-sciences-and-human-performance/occupational-therapy,www.ithaca.edu,0.000788065761049352
online therapy,best online therapy,1,https://www.verywellmind.com/best-online-therapy-4691206,www.verywellmind.com,0.00048314238688803923
online therapy,best online therapy,2,https://www.healthline.com/health/our-top-10-online-therapy-picks,www.healthline.com,0.00027608136393602245
online therapy,best online therapy,3,https://www.nytimes.com/wirecutter/reviews/online-therapy-services/,www.nytimes.com,0.00020706102295201684
online therapy,best online therapy,4,https://www.insider.com/best-online-therapy,www.insider.com,0.00011043254557440898
online therapy,best online therapy,5,https://www.wealthysinglemommy.com/best-online-therapy-sites/,www.wealthysinglemommy.com,9.662847737760786e-05
online therapy,best online therapy,6,https://psychcentral.com/online-therapy-services/,psychcentral.com,6.902034098400561e-05
online therapy,best online therapy,7,https://www.apa.org/monitor/2017/02/online-therapy,www.apa.org,5.521627278720449e-05
online therapy,best online therapy,8,https://www.talkspace.com/,www.talkspace.com,4.1412204590403364e-05
online therapy,best online therapy,9,https://www.onlinetherapyreviews.com/,www.onlinetherapyreviews.com,2.7608136393602244e-05
online therapy,best online therapy,10,https://observer.com/2020/10/best-online-therapy-review-of-online-mental-health-and-counseling-services/,observer.com,1.3804068196801122e-05
online therapy,online speech therapy,1,https://connectedspeechpathology.com/,connectedspeechpathology.com,0.0005037410382094333
online therapy,online speech therapy,2,https://www.speechbuddy.com/blog/games-and-activities/6-free-online-speech-therapy-resources/,www.speechbuddy.com,0.0002878520218339619
online therapy,online speech therapy,3,https://www.presencelearning.com/schools/online-speech-therapy/,www.presencelearning.com,0.0002158890163754714
online therapy,online speech therapy,4,https://greatspeech.com/,greatspeech.com,0.00011514080873358475
online therapy,online speech therapy,5,https://www.slptele.com/,www.slptele.com,0.00010074820764188667
online therapy,online speech therapy,6,https://www.speechpathologygraduateprograms.org/2017/12/top-5-pediatric-speech-therapy-software-tools-and-apps/,www.speechpathologygraduateprograms.org,7.196300545849047e-05
online therapy,online speech therapy,7,https://www.youtube.com/watch?v=kN0rIZm6VvU,www.youtube.com,5.7570404366792376e-05
online therapy,online speech therapy,8,https://www.elumatherapy.com/online-speech-therapy/,www.elumatherapy.com,4.317780327509428e-05
online therapy,online speech therapy,9,https://www.aphasia.org/stories/online-speech-therapy/,www.aphasia.org,2.8785202183396188e-05
online therapy,online speech therapy,10,https://thehellofoundation.com/online-therapy/,thehellofoundation.com,1.4392601091698094e-05
online therapy,online counseling,1,https://www.betterhelp.com/online-counseling/,www.betterhelp.com,0.006599915415741641
online therapy,online counseling,2,https://www.verywellmind.com/best-online-therapy-4691206,www.verywellmind.com,0.0037713802375666525
online therapy,online counseling,3,https://www.psychologytoday.com/us/therapists/online-counseling,www.psychologytoday.com,0.002828535178174989
online therapy,online counseling,4,https://www.talkspace.com/online-therapy/,www.talkspace.com,0.001508552095026661
online therapy,online counseling,5,http://www.glendale.edu/students/student-services/academic-counseling/online-counseling,www.glendale.edu,0.0013199830831483283
online therapy,online counseling,6,https://www.talkspace.com/online-counseling/,www.talkspace.com,0.0009428450593916631
online therapy,online counseling,7,https://www.craftonhills.edu/onlinecounseling,www.craftonhills.edu,0.0007542760475133305
online therapy,online counseling,8,https://thriveworks.com/online-counseling/,thriveworks.com,0.0005657070356349978
online therapy,online counseling,9,https://studentaid.gov/,studentaid.gov,0.00037713802375666526
online therapy,online counseling,10,https://www.healthline.com/health/our-top-10-online-therapy-picks,www.healthline.com,0.00018856901187833263
online therapy,online therapy jobs,1,https://www.indeed.com/q-Online-Therapist-jobs.html,www.indeed.com,0.00041960331680812916
online therapy,online therapy jobs,2,https://www.ziprecruiter.com/Jobs/Online-Therapist,www.ziprecruiter.com,0.00023977332389035953
online therapy,online therapy jobs,3,https://www.indeed.com/q-Virtual-Mental-Health-Therapist-jobs.html,www.indeed.com,0.00017982999291776963
online therapy,online therapy jobs,4,https://globalteletherapy.com/online-mental-health-therapist-jobs/,globalteletherapy.com,9.590932955614381e-05
online therapy,online therapy jobs,5,https://www.simplyhired.com/search?q=online+therapist,www.simplyhired.com,8.392066336162584e-05
online therapy,online therapy jobs,6,https://www.betterhelp.com/advice/careers/all-about-online-counselor-jobs-making-a-career-of-online-therapy/,www.betterhelp.com,5.994333097258988e-05
online therapy,online therapy jobs,7,"https://www.glassdoor.com/job-listing/part-time-tele-therapist-spring-health-JV_KO0,24_KE25,38.htm?jl=2939012763",www.glassdoor.com,4.795466477807191e-05
online therapy,online therapy jobs,8,https://www.therapyden.com/news/becoming-an-online-therapist-joining-better-help-or-talkspace,www.therapyden.com,3.5965998583553925e-05
online therapy,online therapy jobs,9,https://apply.workable.com/counselors/j/92D361E96A/,apply.workable.com,2.3977332389035954e-05
online therapy,online therapy jobs,10,https://www.dotcomtherapy.com/,www.dotcomtherapy.com,1.1988666194517977e-05
online therapy,online therapy insurance,1,https://www.talkspace.com/blog/talkspace-insurance-coverage/,www.talkspace.com,0.00026293090658978613
online therapy,online therapy insurance,2,https://greatist.com/health/online-therapy-that-takes-insurance,greatist.com,0.00015024623233702067
online therapy,online therapy insurance,3,https://www.verywellmind.com/does-my-health-insurance-cover-online-therapy-4842511,www.verywellmind.com,0.0001126846742527655
online therapy,online therapy insurance,4,https://help.talkspace.com/hc/en-us/articles/360000286363-Is-Talkspace-covered-by-insurance-,help.talkspace.com,6.0098492934808267e-05
online therapy,online therapy insurance,5,https://amwell.com/cm/services/online-therapy/,amwell.com,5.258618131795724e-05
online therapy,online therapy insurance,6,https://thriveworks.com/online-counseling/,thriveworks.com,3.756155808425517e-05
online therapy,online therapy insurance,7,https://www.apa.org/topics/online-therapy,www.apa.org,3.0049246467404133e-05
online therapy,online therapy insurance,8,https://www.healthline.com/health/therapy-for-every-budget,www.healthline.com,2.2536934850553098e-05
online therapy,online therapy insurance,9,https://zencare.co/health-insurance/blue-cross-blue-shield,zencare.co,1.5024623233702067e-05
online therapy,online therapy insurance,10,https://www.betterhelp.com/advice/therapy/,www.betterhelp.com,7.512311616851033e-06
online therapy,physical therapy assistant,1,https://www.bls.gov/ooh/healthcare/physical-therapist-assistants-and-aides.htm,www.bls.gov,0.00347694595425615
online therapy,physical therapy assistant,2,https://www.apta.org/your-career/careers-in-physical-therapy/becoming-a-pta,www.apta.org,0.0019868262595749433
online therapy,physical therapy assistant,3,https://www.rasmussen.edu/degrees/health-sciences/blog/how-to-become-physical-therapist-assistant/,www.rasmussen.edu,0.0014901196946812071
online therapy,physical therapy assistant,4,https://explorehealthcareers.org/career/physical-therapy/physical-therapist-assistant/,explorehealthcareers.org,0.0007947305038299772
online therapy,physical therapy assistant,5,https://money.usnews.com/careers/best-jobs/physical-therapist-assistant,money.usnews.com,0.0006953891908512301
online therapy,physical therapy assistant,6,https://www.onetonline.org/link/summary/31-2021.00,www.onetonline.org,0.0004967065648937358
online therapy,physical therapy assistant,7,https://www.wctc.edu/academics/programs-courses/programs/physical-therapist-assistant/index.php,www.wctc.edu,0.0003973652519149886
online therapy,physical therapy assistant,8,https://www.radford.edu/content/wchs/home/pt-assistant.html,www.radford.edu,0.00029802393893624144
online therapy,physical therapy assistant,9,https://www.careeronestop.org/Toolkit/Careers/Occupations/occupation-profile.aspx?keyword=Physical%20Therapist%20Assistants&onetcode=31202100&location=UNITED%20STATES,www.careeronestop.org,0.0001986826259574943
online therapy,physical therapy assistant,10,https://www.pierpont.edu/ac/programs/physical-therapist-assistant,www.pierpont.edu,9.934131297874715e-05
online therapy,online therapy games,1,https://www.guidancett.com/blog/interventions-for-online-therapy-with-children-and-youth-2020,www.guidancett.com,0.0002337746654491956
online therapy,online therapy games,2,https://www.electronic-therapy.com/blog/online-therapy-activities-round-up-april-2020/,www.electronic-therapy.com,0.00013358552311382608
online therapy,online therapy games,3,https://3ppsychologies.com/2020/03/21/resources-51-online-tools-and-10-activities-for-psychologists-working-with-children-online/,3ppsychologies.com,0.00010018914233536954
online therapy,online therapy games,4,https://www.psychologytoday.com/us/blog/fulfillment-any-age/201206/the-13-top-online-psychology-games,www.psychologytoday.com,5.3434209245530425e-05
online therapy,online therapy games,5,https://imaginecolorado.org/services/online-therapeutic-activities,imaginecolorado.org,4.6754933089839125e-05
online therapy,online therapy games,6,http://www.lianalowenstein.com/artcileProfTeleplayLowenstein.pdf,www.lianalowenstein.com,3.339638077845652e-05
online therapy,online therapy games,7,https://www.theottoolbox.com/teletherapy-games-and-worksheets/,www.theottoolbox.com,2.6717104622765213e-05
online therapy,online therapy games,8,https://www.timocco.com/page-games/,www.timocco.com,2.003782846707391e-05
online therapy,online therapy games,9,https://www.therapistaid.com/interactive-therapy-tools,www.therapistaid.com,1.3358552311382606e-05
online therapy,online therapy games,10,https://www.wholechildcounseling.com/post/fun-games-telehealth,www.wholechildcounseling.com,6.679276155691303e-06
online therapy,talkspace,1,https://www.talkspace.com/,www.talkspace.com,0.0031113304852722077
online therapy,talkspace,2,https://www.nytimes.com/2020/08/07/technology/talkspace.html,www.nytimes.com,0.0017779031344412619
online therapy,talkspace,3,https://www.talkspace.com/online-therapy/,www.talkspace.com,0.0013334273508309462
online therapy,talkspace,4,https://help.talkspace.com/hc/en-us,help.talkspace.com,0.0007111612537765047
online therapy,talkspace,5,https://www.businessinsider.com/what-its-like-to-use-talkspace-text-therapy-app-2015-3,www.businessinsider.com,0.0006222660970544416
online therapy,talkspace,6,https://www.crunchbase.com/organization/talkspace,www.crunchbase.com,0.00044447578361031547
online therapy,talkspace,7,https://www.instagram.com/talkspace/?hl=en,www.instagram.com,0.00035558062688825233
online therapy,talkspace,8,https://play.google.com/store/apps/details?id=com.talkspace.talkspaceapp&hl=en_US&gl=US,play.google.com,0.00026668547016618925
online therapy,talkspace,9,https://twitter.com/talkspace?lang=en,twitter.com,0.00017779031344412617
online therapy,talkspace,10,https://www.facebook.com/Talkspacetherapy,www.facebook.com,8.889515672206308e-05
online therapy,betterhelp,1,https://www.betterhelp.com/,www.betterhelp.com,0.0036763103463503402
online therapy,betterhelp,2,https://www.facebook.com/BetterHelp/,www.facebook.com,0.002100748769343052
online therapy,betterhelp,3,https://www.betterhelp.com/start/,www.betterhelp.com,0.0015755615770072886
online therapy,betterhelp,4,https://www.polygon.com/2018/10/4/17932862/betterhelp-app-youtube-sponsorship-controversy-explained,www.polygon.com,0.0008402995077372206
online therapy,betterhelp,5,https://www.betterhelp.com/faq/,www.betterhelp.com,0.0007352620692700682
online therapy,betterhelp,6,https://www.linkedin.com/company/betterhelp-com,www.linkedin.com,0.000525187192335763
online therapy,betterhelp,7,https://www.betterhelp.com/about/,www.betterhelp.com,0.0004201497538686103
online therapy,betterhelp,8,https://apps.apple.com/us/app/betterhelp-online-counseling/id995252384,apps.apple.com,0.0003151123154014577
online therapy,betterhelp,9,https://play.google.com/store/apps/details?id=com.betterhelp&hl=en_US&gl=US,play.google.com,0.00021007487693430516
online therapy,betterhelp,10,https://twitter.com/betterhelp?lang=en,twitter.com,0.00010503743846715258
online therapy,online occupational therapy programs,1,https://www.aota.org/Education-Careers/Find-School.aspx,www.aota.org,0.00022477183550829657
online therapy,online occupational therapy programs,2,https://www.onlineu.com/degrees/occupational-therapy,www.onlineu.com,0.00012844104886188378
online therapy,online occupational therapy programs,3,https://www.aota.org/Education-Careers/Find-School/AccreditEntryLevel/OTMasters.aspx,www.aota.org,9.633078664641281e-05
online therapy,online occupational therapy programs,4,https://www.edumed.org/online-schools/occupational-therapy-programs/,www.edumed.org,5.13764195447535e-05
online therapy,online occupational therapy programs,5,https://www.usnews.com/education/online-education/occupational-therapy-masters-degree,www.usnews.com,4.495436710165932e-05
online therapy,online occupational therapy programs,6,https://www.bestcolleges.com/features/top-online-doctorate-in-occupational-therapy/,www.bestcolleges.com,3.2110262215470944e-05
online therapy,online occupational therapy programs,7,https://www.gradschools.com/programs/physical-occupational-therapy/occupational-therapy/online,www.gradschools.com,2.568820977237675e-05
online therapy,online occupational therapy programs,8,https://www.fastonlinemasters.com/affordable/occupational-therapy/,www.fastonlinemasters.com,1.9266157329282562e-05
online therapy,online occupational therapy programs,9,https://www.nonprofitcollegesonline.com/best-online-masters-occupational-therapy/,www.nonprofitcollegesonline.com,1.2844104886188376e-05
online therapy,online occupational therapy programs,10,https://www.usa.edu/college-of-rehabilitative-sciences/occupational-therapy-programs/master-occupational-therapy-mot/flex-mot/,www.usa.edu,6.422052443094188e-06
online therapy,online physical therapy degree,1,https://teach.com/online-ed/healthcare-degrees/online-dpt-programs/,teach.com,0.00018707534807682892
online therapy,online physical therapy degree,2,https://onlinephysicaltherapyprograms.com/,onlinephysicaltherapyprograms.com,0.0001069001989010451
online therapy,online physical therapy degree,3,https://www.affordablecollegesonline.org/degrees/physical-therapy-schools/,www.affordablecollegesonline.org,8.017514917578382e-05
online therapy,online physical therapy degree,4,https://online.usc.edu/programs/doctor-physical-therapy-dpt/,online.usc.edu,4.276007956041804e-05
online therapy,online physical therapy degree,5,https://www.bestcolleges.com/features/top-online-doctorate-in-physical-therapy/,www.bestcolleges.com,3.7415069615365786e-05
online therapy,online physical therapy degree,6,https://www.onlineu.com/degrees/physical-therapy,www.onlineu.com,2.6725049725261275e-05
online therapy,online physical therapy degree,7,https://www.geteducated.com/career-center/detail/physical-therapy-assistant/,www.geteducated.com,2.138003978020902e-05
online therapy,online physical therapy degree,8,https://www.onlineschoolscenter.com/top-5-online-doctor-of-physical-therapy-degree-programs/,www.onlineschoolscenter.com,1.6035029835156763e-05
online therapy,online physical therapy degree,9,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-physical-therapy/,www.usa.edu,1.069001989010451e-05
online therapy,online physical therapy degree,10,https://www.apta.org/your-career/careers-in-physical-therapy/becoming-a-pt,www.apta.org,5.345009945052255e-06
online therapy,online couples therapy,1,https://www.verywellmind.com/best-online-marriage-counseling-4691952,www.verywellmind.com,0.00016745920218960657
online therapy,online couples therapy,2,https://www.regain.us/advice/counseling/use-online-couples-counseling-to-get-your-relationship-back-on-track/,www.regain.us,9.569097267977518e-05
online therapy,online couples therapy,3,https://www.talkspace.com/online-therapy/couples-therapy/,www.talkspace.com,7.176822950983138e-05
online therapy,online couples therapy,4,https://greatist.com/health/online-couples-therapy,greatist.com,3.827638907191007e-05
online therapy,online couples therapy,5,https://www.brides.com/best-online-marriage-counseling-programs-4842182,www.brides.com,3.349184043792132e-05
online therapy,online couples therapy,6,https://www.betterhelp.com/advice/relations/benefits-of-online-couple-counseling/,www.betterhelp.com,2.3922743169943796e-05
online therapy,online couples therapy,7,https://www.ourrelationship.com/,www.ourrelationship.com,1.9138194535955035e-05
online therapy,online couples therapy,8,https://couplestherapyinc.com/,couplestherapyinc.com,1.4353645901966277e-05
online therapy,online couples therapy,9,https://www.relationshipsuite.com/virtual-relationship-counseling/,www.relationshipsuite.com,9.569097267977517e-06
online therapy,online couples therapy,10,https://www.growingself.com/marriage-counseling-denver/marriage-counseling-online/,www.growingself.com,4.784548633988759e-06
online therapy,online physical therapy programs,1,https://teach.com/online-ed/healthcare-degrees/online-dpt-programs/,teach.com,0.00020721928455910054
online therapy,online physical therapy programs,2,https://onlinephysicaltherapyprograms.com/,onlinephysicaltherapyprograms.com,0.00011841101974805747
online therapy,online physical therapy programs,3,https://www.affordablecollegesonline.org/degrees/physical-therapy-schools/,www.affordablecollegesonline.org,8.88082648110431e-05
online therapy,online physical therapy programs,4,https://www.bestcolleges.com/features/top-online-doctorate-in-physical-therapy/,www.bestcolleges.com,4.7364407899222987e-05
online therapy,online physical therapy programs,5,https://online.usc.edu/programs/doctor-physical-therapy-dpt/,online.usc.edu,4.1443856911820117e-05
online therapy,online physical therapy programs,6,https://www.onlineu.com/degrees/physical-therapy,www.onlineu.com,2.9602754937014367e-05
online therapy,online physical therapy programs,7,https://www.geteducated.com/career-center/detail/physical-therapy-assistant/,www.geteducated.com,2.3682203949611493e-05
online therapy,online physical therapy programs,8,https://www.onlineschoolscenter.com/top-5-online-doctor-of-physical-therapy-degree-programs/,www.onlineschoolscenter.com,1.7761652962208617e-05
online therapy,online physical therapy programs,9,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-physical-therapy/,www.usa.edu,1.1841101974805747e-05
online therapy,online physical therapy programs,10,https://www.apta.org/your-career/careers-in-physical-therapy/becoming-a-pt,www.apta.org,5.920550987402873e-06
online therapy,free online therapy chat,1,https://etherapypro.com/,etherapypro.com,0.00013291324515183443
online therapy,free online therapy chat,2,https://www.7cups.com/,www.7cups.com,7.595042580104826e-05
online therapy,free online therapy chat,3,https://freeonlinetherapy.org/,freeonlinetherapy.org,5.696281935078618e-05
online therapy,free online therapy chat,4,https://www.mytherapist.com/advice/therapy/where-to-find-the-best-free-online-therapy-and-why-it-matters/,www.mytherapist.com,3.03801703204193e-05
online therapy,free online therapy chat,5,https://blahtherapy.com/,blahtherapy.com,2.658264903036689e-05
online therapy,free online therapy chat,6,https://www.betterhelp.com/advice/therapy/get-free-online-therapy-should-you-use-free-counseling/,www.betterhelp.com,1.8987606450262065e-05
online therapy,free online therapy chat,7,https://apps.apple.com/us/app/7-cups-anxiety-stress-chat/id921814681,apps.apple.com,1.519008516020965e-05
online therapy,free online therapy chat,8,https://nycwell.cityofnewyork.us/en/,nycwell.cityofnewyork.us,1.1392563870157237e-05
online therapy,free online therapy chat,9,https://slapdashmom.com/free-online-therapy/,slapdashmom.com,7.595042580104825e-06
online therapy,free online therapy chat,10,https://play.google.com/store/apps/details?id=com.sevencupsoftea.app&hl=en_US&gl=US,play.google.com,3.7975212900524127e-06
online therapy,couples therapy,1,https://www.gq.com/story/couples-therapy-guide,www.gq.com,0.00476793882472125
online therapy,couples therapy,2,https://www.thecut.com/article/couples-therapist.html,www.thecut.com,0.002724536471269286
online therapy,couples therapy,3,https://www.talkspace.com/blog/everything-you-need-to-know-about-couples-therapy/,www.talkspace.com,0.002043402353451964
online therapy,couples therapy,4,https://www.sho.com/couples-therapy,www.sho.com,0.0010898145885077143
online therapy,couples therapy,5,http://www.vh1.com/shows/couples-therapy-with-doctor-jenn,www.vh1.com,0.0009535877649442501
online therapy,couples therapy,6,https://positivepsychology.com/couples-therapy-worksheets-activities/,positivepsychology.com,0.0006811341178173215
online therapy,couples therapy,7,https://podcasts.apple.com/us/podcast/couples-therapy-with-candice-and-casey/id1380252026,podcasts.apple.com,0.0005449072942538571
online therapy,couples therapy,8,https://www.youtube.com/watch?v=FJbWAWnWuio,www.youtube.com,0.00040868047069039283
online therapy,couples therapy,9,https://www.theknot.com/content/what-to-expect-from-couples-therapy,www.theknot.com,0.00027245364712692857
online therapy,couples therapy,10,https://www.youtube.com/watch?v=4nPuZ9chE7s,www.youtube.com,0.00013622682356346428
online therapy,cognitive behavioral therapy,1,https://www.apa.org/ptsd-guideline/patients-and-families/cognitive-behavioral,www.apa.org,0.005650645387873297
online therapy,cognitive behavioral therapy,2,https://www.mayoclinic.org/tests-procedures/cognitive-behavioral-therapy/about/pac-20384610,www.mayoclinic.org,0.0032289402216418846
online therapy,cognitive behavioral therapy,3,https://www.psychologytoday.com/us/basics/cognitive-behavioral-therapy,www.psychologytoday.com,0.0024217051662314133
online therapy,cognitive behavioral therapy,4,https://www.verywellmind.com/what-is-cognitive-behavior-therapy-2795747,www.verywellmind.com,0.0012915760886567538
online therapy,cognitive behavioral therapy,5,https://en.wikipedia.org/wiki/Cognitive_behavioral_therapy,en.wikipedia.org,0.0011301290775746597
online therapy,cognitive behavioral therapy,6,https://psychcentral.com/lib/in-depth-cognitive-behavioral-therapy/,psychcentral.com,0.0008072350554104711
online therapy,cognitive behavioral therapy,7,https://www.ncbi.nlm.nih.gov/books/NBK279297/,www.ncbi.nlm.nih.gov,0.0006457880443283769
online therapy,cognitive behavioral therapy,8,https://www.medicalnewstoday.com/articles/296579,www.medicalnewstoday.com,0.00048434103324628263
online therapy,cognitive behavioral therapy,9,https://www.nami.org/Blogs/NAMI-Blog/November-2016/Discovering-New-Options-Self-Help-Cognitive-Behav,www.nami.org,0.00032289402216418846
